Feedstock,“Primary” Conversion Technology,Commodity,Commodity Unit,Unit Code,year,Installation,Variable Category,Variable Subcategory,Variable Unit,Value,Conversion Value,portfolio
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2025,975,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,12.148190430595577,Portfolio - Current Projects 1.29.2024
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2026,1950,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,24.296380861191153,Portfolio - Current Projects 1.29.2024
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2027,2925,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,36.44457129178673,Portfolio - Current Projects 1.29.2024
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2028,3900,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,48.592761722382306,Portfolio - Current Projects 1.29.2024
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2029,4875,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,60.74095215297788,Portfolio - Current Projects 1.29.2024
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2030,5850,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,72.88914258357346,Portfolio - Current Projects 1.29.2024
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2031,6825,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,85.03733301416904,Portfolio - Current Projects 1.29.2024
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2032,7800,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,97.18552344476461,Portfolio - Current Projects 1.29.2024
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2033,8775,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,109.33371387536019,Portfolio - Current Projects 1.29.2024
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2034,9750,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,121.48190430595577,Portfolio - Current Projects 1.29.2024
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2035,10725,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,133.63009473655134,Portfolio - Current Projects 1.29.2024
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2036,10725,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,133.63009473655134,Portfolio - Current Projects 1.29.2024
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2037,10725,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,133.63009473655134,Portfolio - Current Projects 1.29.2024
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2038,10725,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,133.63009473655134,Portfolio - Current Projects 1.29.2024
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2039,10725,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,133.63009473655134,Portfolio - Current Projects 1.29.2024
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2040,10725,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,133.63009473655134,Portfolio - Current Projects 1.29.2024
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2041,10725,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,133.63009473655134,Portfolio - Current Projects 1.29.2024
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2042,10725,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,133.63009473655134,Portfolio - Current Projects 1.29.2024
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2043,10725,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,133.63009473655134,Portfolio - Current Projects 1.29.2024
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2044,10725,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,133.63009473655134,Portfolio - Current Projects 1.29.2024
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2045,10725,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,133.63009473655134,Portfolio - Current Projects 1.29.2024
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2025,161,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,2.006008881359885,Portfolio - Current Projects 1.29.2024
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2026,322,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,4.01201776271977,Portfolio - Current Projects 1.29.2024
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2027,483,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,6.018026644079655,Portfolio - Current Projects 1.29.2024
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2028,644,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,8.02403552543954,Portfolio - Current Projects 1.29.2024
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2029,805,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,10.030044406799425,Portfolio - Current Projects 1.29.2024
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2030,966,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,12.03605328815931,Portfolio - Current Projects 1.29.2024
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2031,1127,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,14.042062169519195,Portfolio - Current Projects 1.29.2024
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2032,1288,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,16.04807105087908,Portfolio - Current Projects 1.29.2024
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2033,1449,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,18.054079932238967,Portfolio - Current Projects 1.29.2024
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2034,1610,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,20.06008881359885,Portfolio - Current Projects 1.29.2024
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2035,1771,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,22.066097694958735,Portfolio - Current Projects 1.29.2024
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2036,1771,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,22.066097694958735,Portfolio - Current Projects 1.29.2024
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2037,1771,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,22.066097694958735,Portfolio - Current Projects 1.29.2024
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2038,1771,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,22.066097694958735,Portfolio - Current Projects 1.29.2024
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2039,1771,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,22.066097694958735,Portfolio - Current Projects 1.29.2024
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2040,1771,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,22.066097694958735,Portfolio - Current Projects 1.29.2024
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2041,1771,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,22.066097694958735,Portfolio - Current Projects 1.29.2024
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2042,1771,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,22.066097694958735,Portfolio - Current Projects 1.29.2024
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2043,1771,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,22.066097694958735,Portfolio - Current Projects 1.29.2024
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2044,1771,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,22.066097694958735,Portfolio - Current Projects 1.29.2024
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2045,1771,Water Quantity,Water Consumption,acre-feet per year,0.01245968249291854,22.066097694958735,Portfolio - Current Projects 1.29.2024
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2025,1000,Water Quantity,Water Consumption,acre-feet per year,0.008592884477874856,8.592884477874856,Portfolio - Current Projects 1.29.2024
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2026,2000,Water Quantity,Water Consumption,acre-feet per year,0.008592884477874856,17.18576895574971,Portfolio - Current Projects 1.29.2024
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2027,3000,Water Quantity,Water Consumption,acre-feet per year,0.008592884477874856,25.77865343362457,Portfolio - Current Projects 1.29.2024
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2028,4000,Water Quantity,Water Consumption,acre-feet per year,0.008592884477874856,34.37153791149942,Portfolio - Current Projects 1.29.2024
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2029,5000,Water Quantity,Water Consumption,acre-feet per year,0.008592884477874856,42.964422389374285,Portfolio - Current Projects 1.29.2024
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2030,6000,Water Quantity,Water Consumption,acre-feet per year,0.008592884477874856,51.55730686724914,Portfolio - Current Projects 1.29.2024
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2031,7000,Water Quantity,Water Consumption,acre-feet per year,0.008592884477874856,60.15019134512399,Portfolio - Current Projects 1.29.2024
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2032,8000,Water Quantity,Water Consumption,acre-feet per year,0.008592884477874856,68.74307582299885,Portfolio - Current Projects 1.29.2024
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2033,9000,Water Quantity,Water Consumption,acre-feet per year,0.008592884477874856,77.33596030087371,Portfolio - Current Projects 1.29.2024
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2034,10000,Water Quantity,Water Consumption,acre-feet per year,0.008592884477874856,85.92884477874857,Portfolio - Current Projects 1.29.2024
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2035,11000,Water Quantity,Water Consumption,acre-feet per year,0.008592884477874856,94.52172925662342,Portfolio - Current Projects 1.29.2024
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2036,11000,Water Quantity,Water Consumption,acre-feet per year,0.008592884477874856,94.52172925662342,Portfolio - Current Projects 1.29.2024
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2037,11000,Water Quantity,Water Consumption,acre-feet per year,0.008592884477874856,94.52172925662342,Portfolio - Current Projects 1.29.2024
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2038,11000,Water Quantity,Water Consumption,acre-feet per year,0.008592884477874856,94.52172925662342,Portfolio - Current Projects 1.29.2024
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2039,11000,Water Quantity,Water Consumption,acre-feet per year,0.008592884477874856,94.52172925662342,Portfolio - Current Projects 1.29.2024
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2040,11000,Water Quantity,Water Consumption,acre-feet per year,0.008592884477874856,94.52172925662342,Portfolio - Current Projects 1.29.2024
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2041,11000,Water Quantity,Water Consumption,acre-feet per year,0.008592884477874856,94.52172925662342,Portfolio - Current Projects 1.29.2024
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2042,11000,Water Quantity,Water Consumption,acre-feet per year,0.008592884477874856,94.52172925662342,Portfolio - Current Projects 1.29.2024
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2043,11000,Water Quantity,Water Consumption,acre-feet per year,0.008592884477874856,94.52172925662342,Portfolio - Current Projects 1.29.2024
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2044,11000,Water Quantity,Water Consumption,acre-feet per year,0.008592884477874856,94.52172925662342,Portfolio - Current Projects 1.29.2024
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2045,11000,Water Quantity,Water Consumption,acre-feet per year,0.008592884477874856,94.52172925662342,Portfolio - Current Projects 1.29.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2025,17590.909090909092,Water Quantity,Water Consumption,acre-feet per year,0.012582437985459612,221.33652274422136,Portfolio - Current Projects 1.29.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2026,35181.818181818184,Water Quantity,Water Consumption,acre-feet per year,0.012582437985459612,442.6730454884427,Portfolio - Current Projects 1.29.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2027,52772.72727272728,Water Quantity,Water Consumption,acre-feet per year,0.012582437985459612,664.0095682326642,Portfolio - Current Projects 1.29.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2028,70363.63636363637,Water Quantity,Water Consumption,acre-feet per year,0.012582437985459612,885.3460909768854,Portfolio - Current Projects 1.29.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2029,87954.54545454546,Water Quantity,Water Consumption,acre-feet per year,0.012582437985459612,1106.6826137211067,Portfolio - Current Projects 1.29.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2030,105545.45454545454,Water Quantity,Water Consumption,acre-feet per year,0.012582437985459612,1328.019136465328,Portfolio - Current Projects 1.29.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2031,123136.36363636363,Water Quantity,Water Consumption,acre-feet per year,0.012582437985459612,1549.3556592095495,Portfolio - Current Projects 1.29.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2032,140727.27272727274,Water Quantity,Water Consumption,acre-feet per year,0.012582437985459612,1770.6921819537708,Portfolio - Current Projects 1.29.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2033,158318.18181818182,Water Quantity,Water Consumption,acre-feet per year,0.012582437985459612,1992.0287046979922,Portfolio - Current Projects 1.29.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2034,175909.0909090909,Water Quantity,Water Consumption,acre-feet per year,0.012582437985459612,2213.3652274422134,Portfolio - Current Projects 1.29.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2035,193500,Water Quantity,Water Consumption,acre-feet per year,0.012582437985459612,2434.7017501864348,Portfolio - Current Projects 1.29.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2036,193500,Water Quantity,Water Consumption,acre-feet per year,0.012582437985459612,2434.7017501864348,Portfolio - Current Projects 1.29.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2037,193500,Water Quantity,Water Consumption,acre-feet per year,0.012582437985459612,2434.7017501864348,Portfolio - Current Projects 1.29.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2038,193500,Water Quantity,Water Consumption,acre-feet per year,0.012582437985459612,2434.7017501864348,Portfolio - Current Projects 1.29.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2039,193500,Water Quantity,Water Consumption,acre-feet per year,0.012582437985459612,2434.7017501864348,Portfolio - Current Projects 1.29.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2040,193500,Water Quantity,Water Consumption,acre-feet per year,0.012582437985459612,2434.7017501864348,Portfolio - Current Projects 1.29.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2041,193500,Water Quantity,Water Consumption,acre-feet per year,0.012582437985459612,2434.7017501864348,Portfolio - Current Projects 1.29.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2042,193500,Water Quantity,Water Consumption,acre-feet per year,0.012582437985459612,2434.7017501864348,Portfolio - Current Projects 1.29.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2043,193500,Water Quantity,Water Consumption,acre-feet per year,0.012582437985459612,2434.7017501864348,Portfolio - Current Projects 1.29.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2044,193500,Water Quantity,Water Consumption,acre-feet per year,0.012582437985459612,2434.7017501864348,Portfolio - Current Projects 1.29.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2045,193500,Water Quantity,Water Consumption,acre-feet per year,0.012582437985459612,2434.7017501864348,Portfolio - Current Projects 1.29.2024
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2025,975,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,19.437104688952925,Portfolio - Current Projects 1.29.2024
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2026,1950,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,38.87420937790585,Portfolio - Current Projects 1.29.2024
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2027,2925,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,58.31131406685878,Portfolio - Current Projects 1.29.2024
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2028,3900,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,77.7484187558117,Portfolio - Current Projects 1.29.2024
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2029,4875,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,97.18552344476463,Portfolio - Current Projects 1.29.2024
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2030,5850,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,116.62262813371755,Portfolio - Current Projects 1.29.2024
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2031,6825,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,136.05973282267047,Portfolio - Current Projects 1.29.2024
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2032,7800,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,155.4968375116234,Portfolio - Current Projects 1.29.2024
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2033,8775,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,174.93394220057633,Portfolio - Current Projects 1.29.2024
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2034,9750,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,194.37104688952925,Portfolio - Current Projects 1.29.2024
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2035,10725,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,213.80815157848218,Portfolio - Current Projects 1.29.2024
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2036,10725,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,213.80815157848218,Portfolio - Current Projects 1.29.2024
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2037,10725,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,213.80815157848218,Portfolio - Current Projects 1.29.2024
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2038,10725,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,213.80815157848218,Portfolio - Current Projects 1.29.2024
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2039,10725,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,213.80815157848218,Portfolio - Current Projects 1.29.2024
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2040,10725,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,213.80815157848218,Portfolio - Current Projects 1.29.2024
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2041,10725,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,213.80815157848218,Portfolio - Current Projects 1.29.2024
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2042,10725,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,213.80815157848218,Portfolio - Current Projects 1.29.2024
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2043,10725,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,213.80815157848218,Portfolio - Current Projects 1.29.2024
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2044,10725,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,213.80815157848218,Portfolio - Current Projects 1.29.2024
Agricultural waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2045,10725,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,213.80815157848218,Portfolio - Current Projects 1.29.2024
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2025,161,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,3.2096142101758165,Portfolio - Current Projects 1.29.2024
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2026,322,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,6.419228420351633,Portfolio - Current Projects 1.29.2024
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2027,483,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,9.62884263052745,Portfolio - Current Projects 1.29.2024
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2028,644,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,12.838456840703266,Portfolio - Current Projects 1.29.2024
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2029,805,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,16.04807105087908,Portfolio - Current Projects 1.29.2024
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2030,966,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,19.2576852610549,Portfolio - Current Projects 1.29.2024
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2031,1127,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,22.467299471230714,Portfolio - Current Projects 1.29.2024
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2032,1288,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,25.676913681406532,Portfolio - Current Projects 1.29.2024
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2033,1449,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,28.886527891582347,Portfolio - Current Projects 1.29.2024
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2034,1610,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,32.09614210175816,Portfolio - Current Projects 1.29.2024
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2035,1771,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,35.305756311933976,Portfolio - Current Projects 1.29.2024
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2036,1771,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,35.305756311933976,Portfolio - Current Projects 1.29.2024
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2037,1771,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,35.305756311933976,Portfolio - Current Projects 1.29.2024
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2038,1771,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,35.305756311933976,Portfolio - Current Projects 1.29.2024
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2039,1771,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,35.305756311933976,Portfolio - Current Projects 1.29.2024
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2040,1771,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,35.305756311933976,Portfolio - Current Projects 1.29.2024
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2041,1771,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,35.305756311933976,Portfolio - Current Projects 1.29.2024
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2042,1771,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,35.305756311933976,Portfolio - Current Projects 1.29.2024
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2043,1771,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,35.305756311933976,Portfolio - Current Projects 1.29.2024
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2044,1771,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,35.305756311933976,Portfolio - Current Projects 1.29.2024
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2045,1771,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,35.305756311933976,Portfolio - Current Projects 1.29.2024
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2025,1000,Water Quantity,Water Withdrawal,acre-feet per year,0.009795888304777336,9.795888304777336,Portfolio - Current Projects 1.29.2024
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2026,2000,Water Quantity,Water Withdrawal,acre-feet per year,0.009795888304777336,19.59177660955467,Portfolio - Current Projects 1.29.2024
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2027,3000,Water Quantity,Water Withdrawal,acre-feet per year,0.009795888304777336,29.38766491433201,Portfolio - Current Projects 1.29.2024
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2028,4000,Water Quantity,Water Withdrawal,acre-feet per year,0.009795888304777336,39.18355321910934,Portfolio - Current Projects 1.29.2024
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2029,5000,Water Quantity,Water Withdrawal,acre-feet per year,0.009795888304777336,48.97944152388668,Portfolio - Current Projects 1.29.2024
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2030,6000,Water Quantity,Water Withdrawal,acre-feet per year,0.009795888304777336,58.77532982866402,Portfolio - Current Projects 1.29.2024
