Feedstock,“Primary” Conversion Technology,Commodity,Commodity Unit,Unit Code,year,Installation,Variable Category,Variable Subcategory,Variable Unit,Value,Conversion Value,portfolio
Solar,PV,Electricity,Megawatts,MW,2037,18571.428571428576,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,47.71428571428568,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2038,20000.000000000004,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,47.71428571428568,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2039,21428.57142857143,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,47.71428571428568,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2040,22857.14285714286,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,47.71428571428568,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2041,24285.714285714286,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,47.71428571428568,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2042,25714.285714285714,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,47.71428571428568,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2043,27142.85714285714,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,47.71428571428568,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2044,28571.42857142857,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,47.71428571428568,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2045,30000,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,47.7142857142858,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2025,1428.5714285714287,Jobs,Graduate Degree,# of New Jobs,0.00562,8.028571428571428,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2026,2857.1428571428573,Jobs,Graduate Degree,# of New Jobs,0.00562,8.028571428571428,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2027,4285.714285714286,Jobs,Graduate Degree,# of New Jobs,0.00562,8.02857142857143,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2028,5714.285714285715,Jobs,Graduate Degree,# of New Jobs,0.00562,8.028571428571428,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2029,7142.857142857143,Jobs,Graduate Degree,# of New Jobs,0.00562,8.028571428571428,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2030,8571.428571428572,Jobs,Graduate Degree,# of New Jobs,0.00562,8.028571428571434,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2031,10000.000000000002,Jobs,Graduate Degree,# of New Jobs,0.00562,8.028571428571434,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2032,11428.571428571431,Jobs,Graduate Degree,# of New Jobs,0.00562,8.028571428571434,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2033,12857.14285714286,Jobs,Graduate Degree,# of New Jobs,0.00562,8.028571428571434,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2034,14285.71428571429,Jobs,Graduate Degree,# of New Jobs,0.00562,8.028571428571434,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2035,15714.28571428572,Jobs,Graduate Degree,# of New Jobs,0.00562,8.028571428571434,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2036,17142.85714285715,Jobs,Graduate Degree,# of New Jobs,0.00562,8.028571428571434,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2037,18571.428571428576,Jobs,Graduate Degree,# of New Jobs,0.00562,8.028571428571423,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2038,20000.000000000004,Jobs,Graduate Degree,# of New Jobs,0.00562,8.028571428571423,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2039,21428.57142857143,Jobs,Graduate Degree,# of New Jobs,0.00562,8.028571428571423,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2040,22857.14285714286,Jobs,Graduate Degree,# of New Jobs,0.00562,8.028571428571423,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2041,24285.714285714286,Jobs,Graduate Degree,# of New Jobs,0.00562,8.028571428571423,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2042,25714.285714285714,Jobs,Graduate Degree,# of New Jobs,0.00562,8.028571428571423,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2043,27142.85714285714,Jobs,Graduate Degree,# of New Jobs,0.00562,8.028571428571423,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2044,28571.42857142857,Jobs,Graduate Degree,# of New Jobs,0.00562,8.028571428571423,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2045,30000,Jobs,Graduate Degree,# of New Jobs,0.00562,8.028571428571443,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2025,1428.5714285714287,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,40.285714285714285,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2026,2857.1428571428573,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,40.285714285714285,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2027,4285.714285714286,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,40.28571428571429,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2028,5714.285714285715,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,40.285714285714285,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2029,7142.857142857143,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,40.285714285714285,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2030,8571.428571428572,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,40.285714285714306,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2031,10000.000000000002,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,40.285714285714306,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2032,11428.571428571431,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,40.285714285714306,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2033,12857.14285714286,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,40.285714285714306,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2034,14285.71428571429,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,40.285714285714306,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2035,15714.28571428572,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,40.285714285714306,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2036,17142.85714285715,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,40.285714285714306,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2037,18571.428571428576,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,40.285714285714256,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2038,20000.000000000004,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,40.285714285714256,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2039,21428.57142857143,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,40.285714285714256,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2040,22857.14285714286,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,40.285714285714256,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2041,24285.714285714286,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,40.285714285714256,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2042,25714.285714285714,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,40.285714285714256,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2043,27142.85714285714,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,40.285714285714256,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2044,28571.42857142857,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,40.285714285714256,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2045,30000,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,40.285714285714356,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2025,1428.5714285714287,Jobs,High School - No Training,# of New Jobs,0.0346,49.42857142857143,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2026,2857.1428571428573,Jobs,High School - No Training,# of New Jobs,0.0346,49.42857142857143,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2027,4285.714285714286,Jobs,High School - No Training,# of New Jobs,0.0346,49.42857142857144,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2028,5714.285714285715,Jobs,High School - No Training,# of New Jobs,0.0346,49.42857142857142,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2029,7142.857142857143,Jobs,High School - No Training,# of New Jobs,0.0346,49.42857142857142,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2030,8571.428571428572,Jobs,High School - No Training,# of New Jobs,0.0346,49.42857142857145,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2031,10000.000000000002,Jobs,High School - No Training,# of New Jobs,0.0346,49.42857142857145,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2032,11428.571428571431,Jobs,High School - No Training,# of New Jobs,0.0346,49.42857142857145,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2033,12857.14285714286,Jobs,High School - No Training,# of New Jobs,0.0346,49.42857142857145,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2034,14285.71428571429,Jobs,High School - No Training,# of New Jobs,0.0346,49.42857142857145,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2035,15714.28571428572,Jobs,High School - No Training,# of New Jobs,0.0346,49.42857142857145,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2036,17142.85714285715,Jobs,High School - No Training,# of New Jobs,0.0346,49.42857142857145,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2037,18571.428571428576,Jobs,High School - No Training,# of New Jobs,0.0346,49.42857142857139,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2038,20000.000000000004,Jobs,High School - No Training,# of New Jobs,0.0346,49.42857142857139,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2039,21428.57142857143,Jobs,High School - No Training,# of New Jobs,0.0346,49.42857142857139,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2040,22857.14285714286,Jobs,High School - No Training,# of New Jobs,0.0346,49.42857142857139,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2041,24285.714285714286,Jobs,High School - No Training,# of New Jobs,0.0346,49.42857142857139,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2042,25714.285714285714,Jobs,High School - No Training,# of New Jobs,0.0346,49.42857142857139,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2043,27142.85714285714,Jobs,High School - No Training,# of New Jobs,0.0346,49.42857142857139,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2044,28571.42857142857,Jobs,High School - No Training,# of New Jobs,0.0346,49.42857142857139,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2045,30000,Jobs,High School - No Training,# of New Jobs,0.0346,49.428571428571516,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2025,14285.714285714286,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,477.14285714285717,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2026,28571.428571428572,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,477.14285714285717,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2027,42857.142857142855,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,477.14285714285705,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2028,57142.857142857145,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,477.1428571428573,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2029,71428.57142857143,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,477.1428571428573,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2030,85714.28571428572,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,477.1428571428573,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2031,100000.00000000001,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,477.1428571428573,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2032,114285.7142857143,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,477.1428571428573,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2033,128571.4285714286,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,477.1428571428573,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2034,142857.14285714287,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,477.14285714285677,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2035,157142.85714285716,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,477.1428571428573,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2036,171428.57142857145,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,477.1428571428573,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2037,185714.28571428574,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,477.1428571428573,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2038,200000.00000000003,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,477.1428571428573,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2039,214285.71428571432,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,477.1428571428573,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2040,228571.4285714286,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,477.1428571428573,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2041,242857.1428571429,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,477.1428571428573,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2042,257142.8571428572,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,477.1428571428573,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2043,271428.5714285715,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,477.1428571428573,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2044,285714.28571428574,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,477.1428571428563,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2045,300000,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,477.1428571428563,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2025,14285.714285714286,Jobs,Graduate Degree,# of New Jobs,0.00562,80.28571428571429,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2026,28571.428571428572,Jobs,Graduate Degree,# of New Jobs,0.00562,80.28571428571429,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2027,42857.142857142855,Jobs,Graduate Degree,# of New Jobs,0.00562,80.28571428571426,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2028,57142.857142857145,Jobs,Graduate Degree,# of New Jobs,0.00562,80.2857142857143,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2029,71428.57142857143,Jobs,Graduate Degree,# of New Jobs,0.00562,80.2857142857143,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2030,85714.28571428572,Jobs,Graduate Degree,# of New Jobs,0.00562,80.2857142857143,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2031,100000.00000000001,Jobs,Graduate Degree,# of New Jobs,0.00562,80.2857142857143,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2032,114285.7142857143,Jobs,Graduate Degree,# of New Jobs,0.00562,80.2857142857143,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2033,128571.4285714286,Jobs,Graduate Degree,# of New Jobs,0.00562,80.2857142857143,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2034,142857.14285714287,Jobs,Graduate Degree,# of New Jobs,0.00562,80.28571428571422,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2035,157142.85714285716,Jobs,Graduate Degree,# of New Jobs,0.00562,80.2857142857143,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2036,171428.57142857145,Jobs,Graduate Degree,# of New Jobs,0.00562,80.2857142857143,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2037,185714.28571428574,Jobs,Graduate Degree,# of New Jobs,0.00562,80.2857142857143,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2038,200000.00000000003,Jobs,Graduate Degree,# of New Jobs,0.00562,80.2857142857143,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2039,214285.71428571432,Jobs,Graduate Degree,# of New Jobs,0.00562,80.2857142857143,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2040,228571.4285714286,Jobs,Graduate Degree,# of New Jobs,0.00562,80.2857142857143,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2041,242857.1428571429,Jobs,Graduate Degree,# of New Jobs,0.00562,80.2857142857143,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2042,257142.8571428572,Jobs,Graduate Degree,# of New Jobs,0.00562,80.2857142857143,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2043,271428.5714285715,Jobs,Graduate Degree,# of New Jobs,0.00562,80.2857142857143,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2044,285714.28571428574,Jobs,Graduate Degree,# of New Jobs,0.00562,80.28571428571415,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2045,300000,Jobs,Graduate Degree,# of New Jobs,0.00562,80.28571428571415,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2025,14285.714285714286,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,402.8571428571429,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2026,28571.428571428572,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,402.8571428571429,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2027,42857.142857142855,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,402.8571428571428,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2028,57142.857142857145,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,402.85714285714295,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2029,71428.57142857143,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,402.85714285714295,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2030,85714.28571428572,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,402.85714285714295,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2031,100000.00000000001,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,402.85714285714295,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2032,114285.7142857143,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,402.85714285714295,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2033,128571.4285714286,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,402.85714285714295,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2034,142857.14285714287,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,402.85714285714255,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2035,157142.85714285716,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,402.85714285714295,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
