Feedstock,“Primary” Conversion Technology,Commodity,Commodity Unit,Unit Code,year,Buildout,Conversion Factor MJ,Unit MJ,Effective Unit,Effective Energy Factor,Energy Produced,Energy Unit,Generated Emissions in F2C,Use,Weight,Compared to,Useful Output Unit,Adjustment Factor,Carbon Intensity of Use,Adjusted Energy Used in MJ,Emissions Avoided in C2U,Net Avoided Emissions,Net Avoided Emissions Unit,portfolio
LDES,Pumped hydro,Electricity,Megawatts,MW,2035,523.8095238,3599.822568,MJ per MWh,Effective MWh per MW,1942.672728,3663145163,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,28.27671033,3663145163,1.03582E+11,0.103581695,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
LDES,Pumped hydro,Electricity,Megawatts,MW,2036,571.4285714,3599.822568,MJ per MWh,Effective MWh per MW,1969.857886,4052079357,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,27.10334022,4052079357,1.09825E+11,0.109824885,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
LDES,Pumped hydro,Electricity,Megawatts,MW,2037,619.047619,3599.822568,MJ per MWh,Effective MWh per MW,1997.043044,4450333718,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,25.92997011,4450333718,1.15397E+11,0.11539702,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
LDES,Pumped hydro,Electricity,Megawatts,MW,2038,666.6666667,3599.822568,MJ per MWh,Effective MWh per MW,2024.228203,4857908244,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,24.7566,4857908244,1.20265E+11,0.120265291,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
LDES,Pumped hydro,Electricity,Megawatts,MW,2039,714.2857143,3599.822568,MJ per MWh,Effective MWh per MW,2051.413361,5274802938,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,23.58322989,5274802938,1.24397E+11,0.12439689,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
LDES,Pumped hydro,Electricity,Megawatts,MW,2040,761.9047619,3599.822568,MJ per MWh,Effective MWh per MW,2078.598519,5701017797,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,22.40985979,5701017797,1.27759E+11,0.127759009,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
LDES,Pumped hydro,Electricity,Megawatts,MW,2041,809.5238095,3599.822568,MJ per MWh,Effective MWh per MW,2105.783677,6136552823,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,21.23648968,6136552823,1.30319E+11,0.130318841,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
LDES,Pumped hydro,Electricity,Megawatts,MW,2042,857.1428571,3599.822568,MJ per MWh,Effective MWh per MW,2132.968836,6581408015,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,20.06311957,6581408015,1.32044E+11,0.132043576,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
LDES,Pumped hydro,Electricity,Megawatts,MW,2043,904.7619048,3599.822568,MJ per MWh,Effective MWh per MW,2160.153994,7035583373,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,18.88974946,7035583373,1.329E+11,0.132900407,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
LDES,Pumped hydro,Electricity,Megawatts,MW,2044,952.3809524,3599.822568,MJ per MWh,Effective MWh per MW,2187.339152,7499078898,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,17.71637935,7499078898,1.32857E+11,0.132856527,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
LDES,Pumped hydro,Electricity,Megawatts,MW,2045,1000,3599.822568,MJ per MWh,Effective MWh per MW,2214.52431,7971894589,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,16.54300924,7971894589,1.31879E+11,0.131879126,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2025,4.761904762,3599.822568,MJ per MWh,Effective MWh per MW,6035.085831,103453515.1,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,40.01041142,103453515.1,4139217703,0.004139218,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2026,9.523809524,3599.822568,MJ per MWh,Effective MWh per MW,5991.436951,205410571,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,38.83704132,205410571,7977538831,0.007977539,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2027,14.28571429,3599.822568,MJ per MWh,Effective MWh per MW,5947.788072,305871167.6,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,37.66367121,305871167.6,11520231087,0.011520231,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2028,19.04761905,3599.822568,MJ per MWh,Effective MWh per MW,5904.139193,404835305,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,36.4903011,404835305,14772562173,0.014772562,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2029,23.80952381,3599.822568,MJ per MWh,Effective MWh per MW,5860.490313,502302983.1,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,35.31693099,502302983.1,17739799788,0.0177398,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2030,28.57142857,3599.822568,MJ per MWh,Effective MWh per MW,5816.841434,598274202,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,34.14356088,598274202,20427211636,0.020427212,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2031,33.33333333,3599.822568,MJ per MWh,Effective MWh per MW,5773.192555,692748961.6,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,32.97019077,692748961.6,22840065418,0.022840065,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2032,38.0952381,3599.822568,MJ per MWh,Effective MWh per MW,5729.543675,785727262,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,31.79682066,785727262,24983628836,0.024983629,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2033,42.85714286,3599.822568,MJ per MWh,Effective MWh per MW,5685.894796,877209103.1,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,30.62345055,877209103.1,26863169591,0.02686317,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2034,47.61904762,3599.822568,MJ per MWh,Effective MWh per MW,5642.245917,967194485,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,29.45008044,967194485,28483955385,0.028483955,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2035,52.38095238,3599.822568,MJ per MWh,Effective MWh per MW,5598.597037,1055683408,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,28.27671033,1055683408,29851253919,0.029851254,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2036,57.14285714,3599.822568,MJ per MWh,Effective MWh per MW,5554.948158,1142675871,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,27.10334022,1142675871,30970332896,0.030970333,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2037,61.9047619,3599.822568,MJ per MWh,Effective MWh per MW,5511.299279,1228171875,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,25.92997011,1228171875,31846460017,0.03184646,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2038,66.66666667,3599.822568,MJ per MWh,Effective MWh per MW,5467.650399,1312171420,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,24.7566,1312171420,32484902983,0.032484903,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2039,71.42857143,3599.822568,MJ per MWh,Effective MWh per MW,5424.00152,1394674506,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,23.58322989,1394674506,32890929496,0.032890929,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2040,76.19047619,3599.822568,MJ per MWh,Effective MWh per MW,5380.352641,1475681132,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,22.40985979,1475681132,33069807259,0.033069807,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2041,80.95238095,3599.822568,MJ per MWh,Effective MWh per MW,5336.703761,1555191299,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,21.23648968,1555191299,33026803971,0.033026804,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2042,85.71428571,3599.822568,MJ per MWh,Effective MWh per MW,5293.054882,1633205007,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,20.06311957,1633205007,32767187336,0.032767187,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2043,90.47619048,3599.822568,MJ per MWh,Effective MWh per MW,5249.406003,1709722256,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,18.88974946,1709722256,32296225055,0.032296225,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2044,95.23809524,3599.822568,MJ per MWh,Effective MWh per MW,5205.757123,1784743045,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,17.71637935,1784743045,31619184829,0.031619185,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2045,100,3599.822568,MJ per MWh,Effective MWh per MW,5162.108244,1858267375,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,16.54300924,1858267375,30741334360,0.030741334,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2025,2.380952381,3599.822568,MJ per MWh,Effective MWh per MW,6035.085831,51726757.56,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,40.01041142,51726757.56,2069608851,0.002069609,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2026,4.761904762,3599.822568,MJ per MWh,Effective MWh per MW,5991.436951,102705285.5,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,38.83704132,102705285.5,3988769416,0.003988769,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2027,7.142857143,3599.822568,MJ per MWh,Effective MWh per MW,5947.788072,152935583.8,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,37.66367121,152935583.8,5760115544,0.005760116,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2028,9.523809524,3599.822568,MJ per MWh,Effective MWh per MW,5904.139193,202417652.5,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,36.4903011,202417652.5,7386281086,0.007386281,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2029,11.9047619,3599.822568,MJ per MWh,Effective MWh per MW,5860.490313,251151491.5,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,35.31693099,251151491.5,8869899894,0.0088699,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2030,14.28571429,3599.822568,MJ per MWh,Effective MWh per MW,5816.841434,299137101,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,34.14356088,299137101,10213605818,0.010213606,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2031,16.66666667,3599.822568,MJ per MWh,Effective MWh per MW,5773.192555,346374480.8,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,32.97019077,346374480.8,11420032709,0.011420033,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2032,19.04761905,3599.822568,MJ per MWh,Effective MWh per MW,5729.543675,392863631,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,31.79682066,392863631,12491814418,0.012491814,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2033,21.42857143,3599.822568,MJ per MWh,Effective MWh per MW,5685.894796,438604551.6,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,30.62345055,438604551.6,13431584796,0.013431585,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2034,23.80952381,3599.822568,MJ per MWh,Effective MWh per MW,5642.245917,483597242.5,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,29.45008044,483597242.5,14241977692,0.014241978,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2035,26.19047619,3599.822568,MJ per MWh,Effective MWh per MW,5598.597037,527841703.8,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,28.27671033,527841703.8,14925626960,0.014925627,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2036,28.57142857,3599.822568,MJ per MWh,Effective MWh per MW,5554.948158,571337935.5,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,27.10334022,571337935.5,15485166448,0.015485166,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2037,30.95238095,3599.822568,MJ per MWh,Effective MWh per MW,5511.299279,614085937.6,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,25.92997011,614085937.6,15923230008,0.01592323,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2038,33.33333333,3599.822568,MJ per MWh,Effective MWh per MW,5467.650399,656085710,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,24.7566,656085710,16242451492,0.016242451,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2039,35.71428571,3599.822568,MJ per MWh,Effective MWh per MW,5424.00152,697337252.9,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,23.58322989,697337252.9,16445464748,0.016445465,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2040,38.0952381,3599.822568,MJ per MWh,Effective MWh per MW,5380.352641,737840566.1,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,22.40985979,737840566.1,16534903629,0.016534904,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2041,40.47619048,3599.822568,MJ per MWh,Effective MWh per MW,5336.703761,777595649.6,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,21.23648968,777595649.6,16513401986,0.016513402,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2042,42.85714286,3599.822568,MJ per MWh,Effective MWh per MW,5293.054882,816602503.6,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,20.06311957,816602503.6,16383593668,0.016383594,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2043,45.23809524,3599.822568,MJ per MWh,Effective MWh per MW,5249.406003,854861127.9,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,18.88974946,854861127.9,16148112527,0.016148113,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2044,47.61904762,3599.822568,MJ per MWh,Effective MWh per MW,5205.757123,892371522.6,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,17.71637935,892371522.6,15809592414,0.015809592,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2045,50,3599.822568,MJ per MWh,Effective MWh per MW,5162.108244,929133687.7,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,16.54300924,929133687.7,15370667180,0.015370667,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2025,0,3599.822568,MJ per MWh,Effective MWh per MW,6035.085831,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,40.01041142,0,0,0,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2026,0,3599.822568,MJ per MWh,Effective MWh per MW,5991.436951,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,38.83704132,0,0,0,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2027,0,3599.822568,MJ per MWh,Effective MWh per MW,5947.788072,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,37.66367121,0,0,0,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2028,0,3599.822568,MJ per MWh,Effective MWh per MW,5904.139193,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,36.4903011,0,0,0,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2029,0,3599.822568,MJ per MWh,Effective MWh per MW,5860.490313,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,35.31693099,0,0,0,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2030,0,3599.822568,MJ per MWh,Effective MWh per MW,5816.841434,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,34.14356088,0,0,0,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2031,0,3599.822568,MJ per MWh,Effective MWh per MW,5773.192555,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,32.97019077,0,0,0,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2032,0,3599.822568,MJ per MWh,Effective MWh per MW,5729.543675,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,31.79682066,0,0,0,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2033,0,3599.822568,MJ per MWh,Effective MWh per MW,5685.894796,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,30.62345055,0,0,0,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2034,0,3599.822568,MJ per MWh,Effective MWh per MW,5642.245917,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,29.45008044,0,0,0,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2035,0,3599.822568,MJ per MWh,Effective MWh per MW,5598.597037,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,28.27671033,0,0,0,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2036,0,3599.822568,MJ per MWh,Effective MWh per MW,5554.948158,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,27.10334022,0,0,0,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2037,0,3599.822568,MJ per MWh,Effective MWh per MW,5511.299279,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,25.92997011,0,0,0,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2038,0,3599.822568,MJ per MWh,Effective MWh per MW,5467.650399,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,24.7566,0,0,0,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2039,0,3599.822568,MJ per MWh,Effective MWh per MW,5424.00152,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,23.58322989,0,0,0,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2040,0,3599.822568,MJ per MWh,Effective MWh per MW,5380.352641,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,22.40985979,0,0,0,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2041,0,3599.822568,MJ per MWh,Effective MWh per MW,5336.703761,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,21.23648968,0,0,0,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2042,0,3599.822568,MJ per MWh,Effective MWh per MW,5293.054882,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,20.06311957,0,0,0,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2043,0,3599.822568,MJ per MWh,Effective MWh per MW,5249.406003,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,18.88974946,0,0,0,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2044,0,3599.822568,MJ per MWh,Effective MWh per MW,5205.757123,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,17.71637935,0,0,0,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2045,0,3599.822568,MJ per MWh,Effective MWh per MW,5162.108244,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,16.54300924,0,0,0,million MT CO2e,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
