Feedstock,“Primary” Conversion Technology,Commodity,Commodity Unit,Unit Code,year,Buildout,Conversion Factor MJ,Unit MJ,Uncertainty Range Category,Carbon Intensity Unit,Carbon Intensity,Energy Produced,Energy Unit,Generated Emissions in F2C,Use,Weight,Compared to,Useful Output Unit,Adjustment Factor,Carbon Intensity of Use,Adjusted Energy Used in MJ,Emissions Avoided in C2U,Net Avoided Emissions,Net Avoided Emissions Unit
Animal Manure,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2042,50,1093000,MJ per MCF,Low,gCO2e/MJ,-132.5,54650000,MJ,-7241125000,Electricity,0,Energy output,MWh,0.35,20.063119566580067,0,0,0,million MT CO2e
Animal Manure,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2042,50,1093000,MJ per MCF,Low,gCO2e/MJ,-132.5,54650000,MJ,-7241125000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Animal Manure,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2042,50,1093000,MJ per MCF,Low,gCO2e/MJ,-132.5,54650000,MJ,-7241125000,Gas Grid,1,Natural Gas,MCF,1,81,54650000,4426650000,0.011667775,million MT CO2e
Animal Manure,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2042,50,1093000,MJ per MCF,High,gCO2e/MJ,-328.8,54650000,MJ,-17968920000,Electricity,0,Energy output,MWh,0.35,20.063119566580067,0,0,0,million MT CO2e
Animal Manure,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2042,50,1093000,MJ per MCF,High,gCO2e/MJ,-328.8,54650000,MJ,-17968920000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Animal Manure,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2042,50,1093000,MJ per MCF,High,gCO2e/MJ,-328.8,54650000,MJ,-17968920000,Gas Grid,1,Natural Gas,MCF,1,81,54650000,4426650000,0.02239557,million MT CO2e
Animal Manure,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2043,50,1093000,MJ per MCF,Nominal,gCO2e/MJ,-150,54650000,MJ,-8197500000,Electricity,0,Energy output,MWh,0.35,18.889749457296652,0,0,0,million MT CO2e
Animal Manure,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2043,50,1093000,MJ per MCF,Nominal,gCO2e/MJ,-150,54650000,MJ,-8197500000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Animal Manure,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2043,50,1093000,MJ per MCF,Nominal,gCO2e/MJ,-150,54650000,MJ,-8197500000,Gas Grid,1,Natural Gas,MCF,1,81,54650000,4426650000,0.01262415,million MT CO2e
Animal Manure,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2043,50,1093000,MJ per MCF,Low,gCO2e/MJ,-132.5,54650000,MJ,-7241125000,Electricity,0,Energy output,MWh,0.35,18.889749457296652,0,0,0,million MT CO2e
Animal Manure,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2043,50,1093000,MJ per MCF,Low,gCO2e/MJ,-132.5,54650000,MJ,-7241125000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Animal Manure,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2043,50,1093000,MJ per MCF,Low,gCO2e/MJ,-132.5,54650000,MJ,-7241125000,Gas Grid,1,Natural Gas,MCF,1,81,54650000,4426650000,0.011667775,million MT CO2e
Animal Manure,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2043,50,1093000,MJ per MCF,High,gCO2e/MJ,-328.8,54650000,MJ,-17968920000,Electricity,0,Energy output,MWh,0.35,18.889749457296652,0,0,0,million MT CO2e
Animal Manure,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2043,50,1093000,MJ per MCF,High,gCO2e/MJ,-328.8,54650000,MJ,-17968920000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Animal Manure,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2043,50,1093000,MJ per MCF,High,gCO2e/MJ,-328.8,54650000,MJ,-17968920000,Gas Grid,1,Natural Gas,MCF,1,81,54650000,4426650000,0.02239557,million MT CO2e
Animal Manure,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2044,50,1093000,MJ per MCF,Nominal,gCO2e/MJ,-150,54650000,MJ,-8197500000,Electricity,0,Energy output,MWh,0.35,17.716379348013238,0,0,0,million MT CO2e
Animal Manure,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2044,50,1093000,MJ per MCF,Nominal,gCO2e/MJ,-150,54650000,MJ,-8197500000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Animal Manure,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2044,50,1093000,MJ per MCF,Nominal,gCO2e/MJ,-150,54650000,MJ,-8197500000,Gas Grid,1,Natural Gas,MCF,1,81,54650000,4426650000,0.01262415,million MT CO2e
Animal Manure,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2044,50,1093000,MJ per MCF,Low,gCO2e/MJ,-132.5,54650000,MJ,-7241125000,Electricity,0,Energy output,MWh,0.35,17.716379348013238,0,0,0,million MT CO2e
Animal Manure,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2044,50,1093000,MJ per MCF,Low,gCO2e/MJ,-132.5,54650000,MJ,-7241125000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Animal Manure,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2044,50,1093000,MJ per MCF,Low,gCO2e/MJ,-132.5,54650000,MJ,-7241125000,Gas Grid,1,Natural Gas,MCF,1,81,54650000,4426650000,0.011667775,million MT CO2e
Animal Manure,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2044,50,1093000,MJ per MCF,High,gCO2e/MJ,-328.8,54650000,MJ,-17968920000,Electricity,0,Energy output,MWh,0.35,17.716379348013238,0,0,0,million MT CO2e
Animal Manure,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2044,50,1093000,MJ per MCF,High,gCO2e/MJ,-328.8,54650000,MJ,-17968920000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Animal Manure,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2044,50,1093000,MJ per MCF,High,gCO2e/MJ,-328.8,54650000,MJ,-17968920000,Gas Grid,1,Natural Gas,MCF,1,81,54650000,4426650000,0.02239557,million MT CO2e
Animal Manure,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2045,50,1093000,MJ per MCF,Nominal,gCO2e/MJ,-150,54650000,MJ,-8197500000,Electricity,0,Energy output,MWh,0.35,16.543009238729827,0,0,0,million MT CO2e
Animal Manure,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2045,50,1093000,MJ per MCF,Nominal,gCO2e/MJ,-150,54650000,MJ,-8197500000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Animal Manure,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2045,50,1093000,MJ per MCF,Nominal,gCO2e/MJ,-150,54650000,MJ,-8197500000,Gas Grid,1,Natural Gas,MCF,1,81,54650000,4426650000,0.01262415,million MT CO2e
Animal Manure,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2045,50,1093000,MJ per MCF,Low,gCO2e/MJ,-132.5,54650000,MJ,-7241125000,Electricity,0,Energy output,MWh,0.35,16.543009238729827,0,0,0,million MT CO2e
Animal Manure,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2045,50,1093000,MJ per MCF,Low,gCO2e/MJ,-132.5,54650000,MJ,-7241125000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Animal Manure,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2045,50,1093000,MJ per MCF,Low,gCO2e/MJ,-132.5,54650000,MJ,-7241125000,Gas Grid,1,Natural Gas,MCF,1,81,54650000,4426650000,0.011667775,million MT CO2e
Animal Manure,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2045,50,1093000,MJ per MCF,High,gCO2e/MJ,-328.8,54650000,MJ,-17968920000,Electricity,0,Energy output,MWh,0.35,16.543009238729827,0,0,0,million MT CO2e
Animal Manure,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2045,50,1093000,MJ per MCF,High,gCO2e/MJ,-328.8,54650000,MJ,-17968920000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Animal Manure,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2045,50,1093000,MJ per MCF,High,gCO2e/MJ,-328.8,54650000,MJ,-17968920000,Gas Grid,1,Natural Gas,MCF,1,81,54650000,4426650000,0.02239557,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2025,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,40.01041142439811,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2025,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2025,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2025,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,40.01041142439811,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2025,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2025,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2025,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,40.01041142439811,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2025,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2025,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2026,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,38.837041315114696,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2026,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2026,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2026,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,38.837041315114696,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2026,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2026,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2026,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,38.837041315114696,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2026,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2026,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2027,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,37.66367120583128,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2027,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2027,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2027,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,37.66367120583128,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2027,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2027,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2027,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,37.66367120583128,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2027,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2027,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2028,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,36.49030109654787,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2028,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2028,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2028,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,36.49030109654787,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2028,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2028,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2028,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,36.49030109654787,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2028,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2028,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2029,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,35.31693098726445,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2029,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2029,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2029,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,35.31693098726445,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2029,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2029,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2029,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,35.31693098726445,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2029,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2029,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2030,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,34.14356087798104,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2030,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2030,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2030,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,34.14356087798104,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2030,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2030,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2030,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,34.14356087798104,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2030,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2030,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2031,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,32.97019076869762,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2031,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2031,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2031,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,32.97019076869762,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2031,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2031,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2031,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,32.97019076869762,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2031,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2031,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2032,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,31.79682065941421,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2032,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2032,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2032,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,31.79682065941421,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2032,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
